Received Log:

[Feb 16, 2023 09:48:38] ASCII:
14037 total fuel pulse 	1.56 s	55.734 mL/min	2 counter	2709 total water pulse	0.0 % water	36.0% fuel
14038 total fuel pulse 	1.52 s	57.049 mL/min	3 counter	2709 total water pulse	0.0 % water	54.0% 14039 total fuel pulse 	1.48 s	58.943 mL/min	4 counter	2709 total water pulse	0.0 % water	72.0% fuel
14040 total fuel pulse 	1.45 s	60.000 mL/min	5 counter	2710 total water pulse	10.0 % water	90.0% fuel
14041 total fuel pulse 	1.84 s	47.283 mL/min	1 counter	2710 total water pulse	0.0 % water	18.0% fuel
14042 total fuel pulse 	1.39 s	62.590 mL/min	2 counter	2710 total water pulse	0.0 % water	36.0% fuel
14043 total fuel pulse 	0.42 s	205.189 mL/min	3 counter	2710 total water pulse	0.0 % water	54.0% fuel
14044 total fuel pulse 	0.43 s	201.389 mL/min	4 counter	2710 total water pulse	0.0 % water	72.0% fuel
14045 total fuel pulse 	0.37 s	237.705 mL/min	5 counter	2711 total water pulse	10.0 % water	90.0% fuel
14046 total fuel pulse 	0.38 s	227.749 mL/min	1 counter	2711 total water pulse	0.0 % water	18.0% fuel
14047 total fuel pulse 	0.34 s	255.882 mL/min	2 counter	2711 total water pulse	0.0 % water	36.0% fuel
14048 total fuel pulse 	0.31 s	281.553 mL/min	3 counter	2711 total water pulse	0.0 % water	54.0% fuel
14049 total fuel pulse 	0.28 s	305.263 mL/min	4 counter	2711 total water pulse	0.0 % water	72.0% fuel
14050 total fuel pulse 	0.28 s	311.828 mL/min	5 counter	2712 total water pulse	10.0 % water	90.0% fuel
14051 total fuel pulse 	0.30 s	288.079 mL/min	1 counter	2712 total water pulse	0.0 % water	18.0% fuel
14052 total fuel pulse 	0.31 s	282.468 mL/min	2 counter	2712 total water pulse	0.0 % water	36.0% fuel
14053 total fuel pulse 	0.27 s	318.681 mL/min	3 counter	2712 total water pulse	0.0 % water	54.0% fuel
14054 total fuel pulse 	0.28 s	312.950 mL/min	4 counter	2712 total water pulse	0.0 % water	72.0% fuel
14055 total fuel pulse 	0.29 s	301.038 mL/min	5 counter	2713 total water pulse	10.0 % water	90.0% fuel
14056 total fuel pulse 	0.32 s	268.519 mL/min	1 counter	2713 total water pulse	0.0 % water	18.0% fuel
14057 total fuel pulse 	0.35 s	251.445 mL/min	2 counter	2713 total water pulse	0.0 % water	36.0% fuel
14058 total fuel pulse 	0.30 s	286.184 mL/min	3 counter	2713 total water pulse	0.0 % water	54.0% fuel
14059 total fuel pulse 	0.31 s	285.246 mL/min	4 counter	2713 total water pulse	0.0 % water	72.0% fuel
14060 total fuel pulse 	0.30 s	289.037 mL/min	5 counter	2714 total water pulse	10.0 % water	90.0% fuel
14061 total fuel pulse 	0.35 s	247.863 mL/min	1 counter	2714 total water pulse	0.0 % water	18.0% fuel
14062 total fuel pulse 	0.34 s	257.396 mL/min	2 counter	2714 total water pulse	0.0 % water	36.0% fuel
14063 total fuel pulse 	0.30 s	287.129 mL/min	3 counter	2714 total water pulse	0.0 % water	54.0% fuel
14064 total fuel pulse 	0.30 s	291.946 mL/min	4 counter	2714 total water pulse	0.0 % water	72.0% fuel
14065 total fuel pulse 	0.30 s	290.000 mL/min	5 counter	2715 total water pulse	10.0 % water	90.0% fuel
14066 total fuel pulse 	0.41 s	213.759 mL/min	1 counter	2715 total water pulse	0.0 % water	18.0% fuel
14067 total fuel pulse 	0.36 s	240.332 mL/min	2 counter	2715 total water pulse	0.0 % water	36.0% fuel
14068 total fuel pulse 	0.35 s	245.070 mL/min	3 counter	2715 total water pulse	0.0 % water	54.0% fuel
14069 total fuel pulse 	0.37 s	235.135 mL/min	4 counter	2715 total water pulse	0.0 % water	72.0% fuel
14070 total fuel pulse 	0.66 s	131.619 mL/min	5 counter	2716 total water pulse	10.0 % water	90.0% fuel
14071 total fuel pulse 	1.75 s	49.629 mL/min	1 counter	2716 total water pulse	0.0 % water	18.0% fuel
14072 total fuel pulse 	1.55 s	56.057 mL/min	2 counter	2716 total water pulse	0.0 % water	36.0% fuel
14073 total fuel pulse 	1.53 s	57.012 mL/min	3 counter	2716 total water pulse	0.0 % water	54.0% fuel
14074 total fuel pulse 	1.51 s	57.578 mL/min	4 counter	2716 total water pulse	0.0 % water	72.0% fuel
14075 total fuel pulse 	1.37 s	63.319 mL/min	5 counter	2717 total water pulse	10.0 % water	90.0% fuel
14076 total fuel pulse 	1.47 s	59.184 mL/min	1 counter	2717 total water pulse	0.0 % water	18.0% fuel
14077 total fuel pulse 	1.09 s	80.184 mL/min	2 counter	2717 total water pulse	0.0 % water	36.0% fuel
14078 total fuel pulse 	0.96 s	90.249 mL/min	3 counter	2717 total water pulse	0.0 % water	54.0% fuel
14079 total fuel pulse 	0.93 s	93.952 mL/min	4 counter	2717 total water pulse	0.0 % water	72.0% fuel
14080 total fuel pulse 	0.87 s	100.115 mL/min	5 counter	2718 total water pulse	10.0 % water	90.0% fuel
14081 total fuel pulse 	1.11 s	78.520 mL/min	1 counter	2718 total water pulse	0.0 % water	18.0% fuel
14082 total fuel pulse 	0.83 s	104.819 mL/min	2 counter	2718 total water pulse	0.0 % water	36.0% fuel
14083 total fuel pulse 	0.82 s	106.227 mL/min	3 counter	2718 total water pulse	0.0 % water	54.0% fuel
14084 total fuel pulse 	0.81 s	107.807 mL/min	4 counter	2718 total water pulse	0.0 % water	72.0% fuel
14085 total fuel pulse 	0.85 s	102.113 mL/min	5 counter	2718 total water pulse	10.0 % water	90.0% fuel
14086 total fuel pulse 	0.87 s	100.115 mL/min	1 counter	2718 total water pulse	0.0 % water	18.0% fuel
14087 total fuel pulse 	0.88 s	98.639 mL/min	2 counter	2718 total water pulse	0.0 % water	36.0% fuel
14088 total fuel pulse 	0.88 s	98.416 mL/min	3 counter	2718 total water pulse	0.0 % water	54.0% fuel
14089 total fuel pulse 	0.90 s	96.882 mL/min	4 counter	2718 total water pulse	0.0 % water	72.0% fuel
14090 total fuel pulse 	0.93 s	93.649 mL/min	5 counter	2719 total water pulse	10.0 % water	90.0% fuel
14091 total fuel pulse 	1.22 s	71.311 mL/min	1 counter	2719 total water pulse	0.0 % water	18.0% fuel
14092 total fuel pulse 	0.99 s	88.235 mL/min	2 counter	2719 total water pulse	0.0 % water	36.0% fuel
14093 total fuel pulse 	1.01 s	85.799 mL/min	3 counter	2719 total water pulse	0.0 % water	54.0% fuel
14094 total fuel pulse 	1.03 s	84.302 mL/min	4 counter	2719 total water pulse	0.0 % water	72.0% fuel
14095 total fuel pulse 	1.07 s	81.308 mL/min	5 counter	2720 total water pulse	10.0 % water	90.0% fuel
14096 total fuel pulse 	1.35 s	64.588 mL/min	1 counter	2720 total water pulse	0.0 % water	18.0% fuel
14097 total fuel pulse 	1.07 s	81.081 mL/min	2 counter	2720 total water pulse	0.0 % water	36.0% fuel
14098 total fuel pulse 	0.92 s	94.978 mL/min	3 counter	2720 total water pulse	0.0 % water	54.0% fuel
14099 total fuel pulse 	0.96 s	90.720 mL/min	4 counter	2720 total water pulse	0.0 % water	72.0% fuel
14100 total fuel pulse 	0.99 s	87.525 mL/min	5 counter	2721 total water pulse	10.0 % water	90.0% fuel
14101 total fuel pulse 	1.29 s	67.494 mL/min	1 counter	2721 total water pulse	0.0 % water	18.0% fuel
14102 total fuel pulse 	1.05 s	82.464 mL/min	2 counter	2721 total water pulse	0.0 % water	36.0% fuel
14103 total fuel pulse 	1.07 s	81.690 mL/min	3 counter	2721 total water pulse	0.0 % water	54.0% fuel
14104 total fuel pulse 	1.06 s	81.844 mL/min	4 counter	2721 total water pulse	0.0 % water	72.0% fuel
14105 total fuel pulse 	1.06 s	82.153 mL/min	5 counter	2722 total water pulse	10.0 % water	90.0% fuel
14106 total fuel pulse 	1.27 s	68.666 mL/min	1 counter	2722 total water pulse	10.0 % water	18.0% fuel
14107 total fuel pulse 	1.06 s	82.153 mL/min	2 counter	2722 total water pulse	0.0 % water	36.0% fuel
14108 total fuel pulse 	1.01 s	86.310 mL/min	3 counter	2722 total water pulse	0.0 % water	54.0% fuel
14109 total fuel pulse 	1.02 s	84.961 mL/min	4 counter	2722 total water pulse	0.0 % water	72.0% fuel
14110 total fuel pulse 	1.00 s	87.174 mL/min	5 counter	2723 total water pulse	10.0 % water	90.0% fuel
14111 total fuel pulse 	1.33 s	65.660 mL/min	1 counter	2723 total water pulse	0.0 % water	18.0% fuel
14112 total fuel pulse 	0.99 s	88.235 mL/min	2 counter	2723 total water pulse	0.0 % water	36.0% fuel
14113 total fuel pulse 	1.03 s	84.384 mL/min	3 counter	2723 total water pulse	0.0 % water	54.0% fuel
14114 total fuel pulse 	1.02 s	85.044 mL/min	4 counter	2723 total water pulse	0.0 % water	72.0% fuel
14115 total fuel pulse 	1.04 s	83.977 mL/min	5 counter	2724 total water pulse	10.0 % water	90.0% fuel
14116 total fuel pulse 	1.40 s	62.187 mL/min	1 counter	2724 total water pulse	0.0 % water	18.0% fuel
14117 total fuel pulse 	1.12 s	77.887 mL/min	2 counter	2724 total water pulse	0.0 % water	36.0% fuel
14118 total fuel pulse 	1.14 s	75.983 mL/min	3 counter	2724 total water pulse	0.0 % water	54.0% fuel
14119 total fuel pulse 	1.17 s	74.614 mL/min	4 counter	2724 total water pulse	0.0 % water	72.0% fuel
14120 total fuel pulse 	1.25 s	69.880 mL/min	5 counter	2725 total water pulse	10.0 % water	90.0% fuel
14121 total fuel pulse 	1.75 s	49.743 mL/min	1 counter	2725 total water pulse	0.0 % water	18.0% fuel
14122 total fuel pulse 	1.49 s	58.272 mL/min	2 counter	2725 total water pulse	0.0 % water	36.0% fuel
14123 total fuel pulse 	1.89 s	46.056 mL/min	3 counter	2725 total water pulse	0.0 % water	54.0% fuel
14124 total fuel pulse 	1.95 s	44.547 mL/min	4 counter	2725 total water pulse	0.0 % water	72.0% fuel
14125 total fuel pulse 	1.88 s	46.326 mL/min	5 counter	2726 total water pulse	10.0 % water	90.0% fuel
14126 total fuel pulse 	2.11 s	41.193 mL/min	1 counter	2726 total water pulse	10.0 % water	18.0% fuel
14127 total fuel pulse 	1.43 s	60.924 mL/min	2 counter	2726 total water pulse	0.0 % water	36.0% fuel
14128 total fuel pulse 	1.26 s	68.938 mL/min	3 counter	2726 total water pulse	0.0 % water	54.0% fuel
14129 total fuel pulse 	1.13 s	76.787 mL/min	4 counter	2726 total water pulse	0.0 % water	72.0% fuel
14130 total fuel pulse 	1.09 s	79.743 mL/min	5 counter	2726 total water pulse	10.0 % water	90.0% fuel
14131 total fuel pulse 	1.02 s	84.961 mL/min	1 counter	2726 total water pulse	0.0 % water	18.0% fuel
14132 total fuel pulse 	0.89 s	97.207 mL/min	2 counter	2726 total water pulse	0.0 % water	36.0% fuel
14133 total fuel pulse 	0.88 s	98.528 mL/min	3 counter	2726 total water pulse	0.0 % water	54.0% fuel
14134 total fuel pulse 	0.86 s	101.636 mL/min	4 counter	2726 total water pulse	0.0 % water	72.0% fuel
14135 total fuel pulse 	0.86 s	101.399 mL/min	5 counter	2727 total water pulse	10.0 % water	90.0% fuel
14136 total fuel pulse 	1.06 s	82.308 mL/min	1 counter	2727 total water pulse	0.0 % water	18.0% fuel
14137 total fuel pulse 	0.86 s	101.517 mL/min	2 counter	2727 total water pulse	0.0 % water	36.0% fuel
14138 total fuel pulse 	0.86 s	101.281 mL/min	3 counter	2727 total water pulse	0.0 % water	54.0% fuel
14139 total fuel pulse 	0.86 s	101.163 mL/min	4 counter	2727 total water pulse	0.0 % water	72.0% fuel
14140 total fuel pulse 	0.91 s	95.395 mL/min	5 counter	2728 total water pulse	10.0 % water	90.0% fuel
14141 total fuel pulse 	1.22 s	71.078 mL/min	1 counter	2728 total water pulse	0.0 % water	18.0% fuel
14142 total fuel pulse 	0.94 s	92.455 mL/min	2 counter	2728 total water pulse	0.0 % water	36.0% fuel
14143 total fuel pulse 	0.92 s	95.082 mL/min	3 counter	2728 total water pulse	0.0 % water	54.0% fuel
14144 total fuel pulse 	0.89 s	97.643 mL/min	4 counter	2728 total water pulse	0.0 % water	72.0% fuel
14145 total fuel pulse 	0.86 s	100.811 mL/min	5 counter	2729 total water pulse	10.0 % water	90.0% fuel
14146 total fuel pulse 	1.10 s	78.876 mL/min	1 counter	2729 total water pulse	0.0 % water	18.0% fuel
14147 total fuel pulse 	0.84 s	103.819 mL/min	2 counter	2729 total water pulse	0.0 % water	36.0% fuel
14148 total fuel pulse 	0.83 s	104.192 mL/min	3 counter	2729 total water pulse	0.0 % water	54.0% fuel
14149 total fuel pulse 	0.82 s	105.455 mL/min	4 counter	2729 total water pulse	0.0 % water	72.0% fuel
14150 total fuel pulse 	0.82 s	106.098 mL/min	5 counter	2730 total water pulse	10.0 % water	90.0% fuel
14151 total fuel pulse 	1.04 s	83.977 mL/min	1 counter	2730 total water pulse	0.0 % water	18.0% fuel
14152 total fuel pulse 	0.81 s	107.940 mL/min	2 counter	2730 total water pulse	0.0 % water	36.0% fuel
14153 total fuel pulse 	0.80 s	108.344 mL/min	3 counter	2730 total water pulse	0.0 % water	54.0% fuel
14154 total fuel pulse 	0.79 s	109.848 mL/min	4 counter	2730 total water pulse	0.0 % water	72.0% fuel
14155 total fuel pulse 	0.79 s	109.572 mL/min	5 counter	2731 total water pulse	10.0 % water	90.0% fuel
14156 total fuel pulse 	1.01 s	86.139 mL/min	1 counter	2731 total water pulse	0.0 % water	18.0% fuel
14157 total fuel pulse 	0.81 s	107.940 mL/min	2 counter	2731 total water pulse	0.0 % water	36.0% fuel
14158 total fuel pulse 	0.81 s	107.011 mL/min	3 counter	2731 total water pulse	0.0 % water	54.0% fuel
14159 total fuel pulse 	0.83 s	104.819 mL/min	4 counter	2731 total water pulse	0.0 % water	72.0% fuel
14160 total fuel pulse 	0.86 s	100.928 mL/min	5 counter	2732 total water pulse	10.0 % water	90.0% fuel
14161 total fuel pulse 	1.10 s	79.235 mL/min	1 counter	2732 total water pulse	0.0 % water	18.0% fuel
14162 total fuel pulse 	1.14 s	76.517 mL/min	2 counter	2732 total water pulse	0.0 % water	36.0% fuel
14163 total fuel pulse 	1.17 s	74.614 mL/min	3 counter	2732 total water pulse	0.0 % water	54.0% fuel
14164 total fuel pulse 	1.18 s	73.980 mL/min	4 counter	2732 total water pulse	0.0 % water	72.0% fuel
14165 total fuel pulse 	1.19 s	73.294 mL/min	5 counter	2733 total water pulse	10.0 % water	90.0% fuel
14166 total fuel pulse 	0.20 s	443.878 mL/min	1 counter	2733 total water pulse	10.0 % water	18.0% fuel
14167 total fuel pulse 	1.32 s	66.059 mL/min	2 counter	2733 total water pulse	0.0 % water	36.0% fuel
14168 total fuel pulse 	1.17 s	74.486 mL/min	3 counter	2733 total water pulse	0.0 % water	54.0% fuel
14169 total fuel pulse 	1.13 s	76.855 mL/min	4 counter	2733 total water pulse	0.0 % water	72.0% fuel
14170 total fuel pulse 	1.14 s	76.383 mL/min	5 counter	2734 total water pulse	10.0 % water	90.0% fuel
14171 total fuel pulse 	1.46 s	59.671 mL/min	1 counter	2734 total water pulse	0.0 % water	18.0% fuel
14172 total fuel pulse 	1.14 s	76.383 mL/min	2 counter	2734 total water pulse	0.0 % water	36.0% fuel
14173 total fuel pulse 	1.12 s	77.402 mL/min	3 counter	2734 total water pulse	0.0 % water	54.0% fuel
14174 total fuel pulse 	1.15 s	75.652 mL/min	4 counter	2734 total water pulse	0.0 % water	72.0% fuel
14175 total fuel pulse 	1.06 s	81.844 mL/min	5 counter	2735 total water pulse	10.0 % water	90.0% fuel
14176 total fuel pulse 	1.41 s	61.484 mL/min	1 counter	2735 total water pulse	0.0 % water	18.0% fuel
14177 total fuel pulse 	1.15 s	75.916 mL/min	2 counter	2735 total water pulse	0.0 % water	36.0% fuel
14178 total fuel pulse 	1.17 s	74.486 mL/min	3 counter	2735 total water pulse	0.0 % water	54.0% fuel
14179 total fuel pulse 	1.21 s	71.841 mL/min	4 counter	2735 total water pulse	0.0 % water	72.0% fuel
14180 total fuel pulse 	1.27 s	68.558 mL/min	5 counter	2736 total water pulse	10.0 % water	90.0% fuel
14181 total fuel pulse 	1.62 s	53.604 mL/min	1 counter	2736 total water pulse	0.0 % water	18.0% fuel
14182 total fuel pulse 	1.31 s	66.260 mL/min	2 counter	2736 total water pulse	0.0 % water	36.0% fuel
14183 total fuel pulse 	1.31 s	66.616 mL/min	3 counter	2736 total water pulse	0.0 % water	54.0% fuel
14184 total fuel pulse 	1.30 s	66.820 mL/min	4 counter	2736 total water pulse	0.0 % water	72.0% fuel
14185 total fuel pulse 	1.28 s	67.704 mL/min	5 counter	2737 total water pulse	10.0 % water	90.0% fuel
14186 total fuel pulse 	1.54 s	56.457 mL/min	1 counter	2737 total water pulse	0.0 % water	18.0% fuel
14187 total fuel pulse 	1.19 s	72.864 mL/min	2 counter	2737 total water pulse	0.0 % water	36.0% fuel
14188 total fuel pulse 	1.19 s	72.987 mL/min	3 counter	2737 total water pulse	0.0 % water	54.0% fuel
14189 total fuel pulse 	1.19 s	72.864 mL/min	4 counter	2737 total water pulse	0.0 % water	72.0% fuel
14190 total fuel pulse 	1.18 s	73.729 mL/min	5 counter	2738 total water pulse	10.0 % water	90.0% fuel
14191 total fuel pulse 	1.58 s	55.133 mL/min	1 counter	2738 total water pulse	0.0 % water	18.0% fuel
14192 total fuel pulse 	1.27 s	68.504 mL/min	2 counter	2738 total water pulse	0.0 % water	36.0% fuel
14193 total fuel pulse 	1.33 s	65.315 mL/min	3 counter	2738 total water pulse	0.0 % water	54.0% fuel
14194 total fuel pulse 	1.40 s	62.010 mL/min	4 counter	2738 total water pulse	0.0 % water	72.0% fuel
14195 total fuel pulse 	1.48 s	58.744 mL/min	5 counter	2739 total water pulse	10.0 % water	90.0% fuel
14196 total fuel pulse 	2.18 s	39.908 mL/min	1 counter	2739 total water pulse	0.0 % water	18.0% fuel
14197 total fuel pulse 	1.73 s	50.376 mL/min	2 counter	2739 total water pulse	0.0 % water	36.0% fuel
14198 total fuel pulse 	1.63 s	53.538 mL/min	3 counter	2739 total water pulse	0.0 % water	54.0% fuel
14199 total fuel pulse 	1.51 s	57.692 mL/min	4 counter	2739 total water pulse	0.0 % water	72.0% fuel
14200 total fuel pulse 	1.36 s	63.783 mL/min	5 counter	2740 total water pulse	10.0 % water	90.0% fuel
14201 total fuel pulse 	1.65 s	52.759 mL/min	1 counter	2740 total water pulse	0.0 % water	18.0% fuel
14202 total fuel pulse 	1.25 s	69.378 mL/min	2 counter	2740 total water pulse	0.0 % water	36.0% fuel
14203 total fuel pulse 	1.22 s	71.253 mL/min	3 counter	2740 total water pulse	0.0 % water	54.0% fuel
14204 total fuel pulse 	1.23 s	70.732 mL/min	4 counter	2740 total water pulse	0.0 % water	72.0% fuel
14205 total fuel pulse 	1.09 s	79.597 mL/min	5 counter	2741 total water pulse	10.0 % water	90.0% fuel
14206 total fuel pulse 	1.37 s	63.736 mL/min	1 counter	2741 total water pulse	0.0 % water	18.0% fuel
14207 total fuel pulse 	1.11 s	78.378 mL/min	2 counter	2741 total water pulse	0.0 % water	36.0% fuel
14208 total fuel pulse 	1.16 s	75.194 mL/min	3 counter	2741 total water pulse	0.0 % water	54.0% fuel
14209 total fuel pulse 	1.17 s	74.169 mL/min	4 counter	2741 total water pulse	0.0 % water	72.0% fuel
14210 total fuel pulse 	1.17 s	74.106 mL/min	5 counter	2742 total water pulse	10.0 % water	90.0% fuel
14211 total fuel pulse 	1.51 s	57.731 mL/min	1 counter	2742 total water pulse	0.0 % water	18.0% fuel
14212 total fuel pulse 	1.29 s	67.390 mL/min	2 counter	2742 total water pulse	0.0 % water	36.0% fuel
14213 total fuel pulse 	1.33 s	65.315 mL/min	3 counter	2742 total water pulse	0.0 % water	54.0% fuel
14214 total fuel pulse 	1.36 s	64.018 mL/min	4 counter	2742 total water pulse	0.0 % water	72.0% fuel
14215 total fuel pulse 	1.38 s	63.043 mL/min	5 counter	2743 total water pulse	10.0 % water	90.0% fuel
14216 total fuel pulse 	0.17 s	505.814 mL/min	1 counter	2743 total water pulse	0.0 % water	18.0% fuel
14217 total fuel pulse 	1.60 s	54.443 mL/min	2 counter	2743 total water pulse	0.0 % water	36.0% fuel
14218 total fuel pulse 	1.38 s	63.043 mL/min	3 counter	2743 total water pulse	0.0 % water	54.0% fuel
14219 total fuel pulse 	1.38 s	63.043 mL/min	4 counter	2743 total water pulse	0.0 % water	72.0% fuel
14220 total fuel pulse 	1.34 s	65.022 mL/min	5 counter	2744 total water pulse	10.0 % water	90.0% fuel
14221 total fuel pulse 	1.64 s	52.984 mL/min	1 counter	2744 total water pulse	10.0 % water	18.0% fuel
14222 total fuel pulse 	1.26 s	68.775 mL/min	2 counter	2744 total water pulse	0.0 % water	36.0% fuel
14223 total fuel pulse 	1.20 s	72.803 mL/min	3 counter	2744 total water pulse	0.0 % water	54.0% fuel
14224 total fuel pulse 	1.19 s	73.048 mL/min	4 counter	2744 total water pulse	0.0 % water	72.0% fuel
14225 total fuel pulse 	1.16 s	74.935 mL/min	5 counter	2745 total water pulse	10.0 % water	90.0% fuel
14226 total fuel pulse 	1.46 s	59.794 mL/min	1 counter	2745 total water pulse	0.0 % water	18.0% fuel
14227 total fuel pulse 	1.16 s	75.260 mL/min	2 counter	2745 total water pulse	0.0 % water	36.0% fuel
14228 total fuel pulse 	1.27 s	68.720 mL/min	3 counter	2745 total water pulse	0.0 % water	54.0% fuel
14229 total fuel pulse 	1.38 s	62.952 mL/min	4 counter	2745 total water pulse	0.0 % water	72.0% fuel
14230 total fuel pulse 	1.42 s	61.441 mL/min	5 counter	2746 total water pulse	10.0 % water	90.0% fuel
14231 total fuel pulse 	1.74 s	50.115 mL/min	1 counter	2746 total water pulse	0.0 % water	18.0% fuel
14232 total fuel pulse 	1.35 s	64.302 mL/min	2 counter	2746 total water pulse	0.0 % water	36.0% fuel
